business_name,category,city,address,phone,website,maps_url,rating,review_count,extracted_date,source_query
GyS Abogados y Consultores,abogados,Viña del Mar,"Villanelo 180, oficina 415, 2571493 Viña del Mar, Valparaíso, Chile",+56953380587,https://gysconsultores.cl/,https://www.google.com/maps/search/?api=1&query=GyS%20Abogados%20y%20Consultores&query_place_id=ChIJvZyHMwDdiZYRWa1ozute9zA,,0,2026-02-25,abogado Viña del Mar
abogados viña del mar consultoria justa,abogados,Viña del Mar,"Villanelo 180, oficina 1303, 2520000 Viña del Mar, Valparaíso, Chile",+56956114721,https://www.consultoriajusta.cl/,https://www.google.com/maps/search/?api=1&query=abogados%20vi%C3%B1a%20del%20mar%20consultoria%20justa&query_place_id=ChIJ_xZB2UrdiZYR5c_ZRXX7FdI,,0,2026-02-25,abogado Viña del Mar
Abogados Expertos Divorcios y Derecho Familia Viña del Mar.,abogados,Viña del Mar,"2 Nte. 640, oficina 21, 2520666 Viña del Mar, Valparaíso, Chile",+56971045293,https://www.abogaley.cl/,https://www.google.com/maps/search/?api=1&query=Abogados%20Expertos%20Divorcios%20y%20Derecho%20Familia%20Vi%C3%B1a%20del%20Mar.&query_place_id=ChIJHQHtT-TdiZYRGGzw2fCGJJo,,0,2026-02-25,abogado Viña del Mar
miguel letelier abogado,abogados,Viña del Mar,"Reñaca Nte. 25, oficina 813, 2520000 Viña del Mar, Valparaíso, Chile",+56968784899,https://www.miguelletelierabogado.cl/,https://www.google.com/maps/search/?api=1&query=miguel%20letelier%20abogado&query_place_id=ChIJfSPczwvdiZYRDDq15WLI0QU,,0,2026-02-25,abogado Viña del Mar
"Precht, Reid y Cía - Abogados en Viña del Mar",abogados,Viña del Mar,"Reñaca - Bellavista 5, oficina 004, 2542590 Viña del Mar, Valparaíso, Chile",,http://www.legalvina.cl/,https://www.google.com/maps/search/?api=1&query=Precht%2C%20Reid%20y%20C%C3%ADa%20-%20Abogados%20en%20Vi%C3%B1a%20del%20Mar&query_place_id=ChIJP6tsdqjdiZYRMalC2AzehIM,,0,2026-02-25,abogado Viña del Mar
Palma Abogado Penalista,abogados,Viña del Mar,"2520000 Viña del Mar, Valparaíso, Chile",+56942586340,https://palmaabogadopenalista.cl/consulta/,https://www.google.com/maps/search/?api=1&query=Palma%20Abogado%20Penalista&query_place_id=ChIJ0-CyR2ndiZYRqExMCA6dCZI,,0,2026-02-25,abogado Viña del Mar
Pinto & Cía Abogados,abogados,Viña del Mar,"Villanelo N° 27, oficina 53, 2520000 Valparaíso, Viña del Mar, Valparaíso, Chile",+56949016985,,https://www.google.com/maps/search/?api=1&query=Pinto%20%26%20C%C3%ADa%20Abogados&query_place_id=ChIJ-9fujm7diZYRUGA-r7WCbS8,,0,2026-02-25,abogado Viña del Mar
Estudio Jurídico - Tomasello y Weitz.,abogados,Viña del Mar,"6 Nte. 745, oficina 1505, 2520000 Viña del Mar, Valparaíso, Chile",+56322252555,http://www.tomasello.cl/,https://www.google.com/maps/search/?api=1&query=Estudio%20Jur%C3%ADdico%20-%20Tomasello%20y%20Weitz.&query_place_id=ChIJJ0BcXCzhiZYRunjuXsDId0U,,0,2026-02-25,abogado Viña del Mar
De las Heras Abogados,abogados,Viña del Mar,"Av. Libertad 1405, Oficina 2001, Viña del Mar, Valparaíso, Chile",+56322693077,https://www.delasheras.cl/,https://www.google.com/maps/search/?api=1&query=De%20las%20Heras%20Abogados&query_place_id=ChIJP8OUPiPdiZYRu5_SMYV-X4E,,0,2026-02-25,abogado Viña del Mar
Abogados Litigantes Viña,abogados,Viña del Mar,"7 Nte. 645, oficina 201, Viña del Mar, Valparaíso, Chile",+56977587545,https://linktr.ee/abogadosvina,https://www.google.com/maps/search/?api=1&query=Abogados%20Litigantes%20Vi%C3%B1a&query_place_id=ChIJDZSALJ7diZYRPZfe1vkkWcw,,0,2026-02-25,abogado Viña del Mar
"Abogados MC&O - Muñoz, Cancino & Otros",abogados,Viña del Mar,"Diecinueve de Junio 1571, Piso 3, Oficina 14, 2520000 Viña del Mar, Valparaíso, Chile",+56322151754,https://abogadosmco.cl/,https://www.google.com/maps/search/?api=1&query=Abogados%20MC%26O%20-%20Mu%C3%B1oz%2C%20Cancino%20%26%20Otros&query_place_id=ChIJjS2ZUyndiZYRFGEuyRtDK-w,,0,2026-02-25,abogado Viña del Mar
Defensas Viña del Mar,abogados,Viña del Mar,"Álvarez 646, oficina 703, Viña del Mar, Valparaíso, Chile",+56998645914,http://www.defensasvina.cl/,https://www.google.com/maps/search/?api=1&query=Defensas%20Vi%C3%B1a%20del%20Mar&query_place_id=ChIJERVs3ODdiZYR2JVD9d_zNYQ,,0,2026-02-25,abogado Viña del Mar
Ventaja Legal | Abogados,abogados,Viña del Mar,"Arlegui 263, oficina 1006, 2571440 Viña del Mar, Valparaíso, Chile",+56989268658,https://www.ventajalegal.cl/,https://www.google.com/maps/search/?api=1&query=Ventaja%20Legal%20%7C%20Abogados&query_place_id=ChIJjTQVmTjdiZYRqetrAAj7xik,,0,2026-02-25,abogado Viña del Mar
De la Fuente y Godoy,abogados,Viña del Mar,"C. Limache 3405, Viña del Mar, Valparaíso, Chile",+56977995245,http://delafuenteygodoy.cl/contacto/,https://www.google.com/maps/search/?api=1&query=De%20la%20Fuente%20y%20Godoy&query_place_id=ChIJm9R7dPPeiZYRyeUgb-co8yI,,0,2026-02-25,abogado Viña del Mar
Abogado Morales y asociados - Viña del mar,abogados,Viña del Mar,"10 Nte 882, 2200055 Viña del Mar, Valparaíso, Chile",+56932456735,https://www.moralesyasociados.cl/,https://www.google.com/maps/search/?api=1&query=Abogado%20Morales%20y%20asociados%20-%20Vi%C3%B1a%20del%20mar&query_place_id=ChIJidiwXLLdiZYR118r5B_0CUQ,,0,2026-02-25,abogado Viña del Mar
Salinas & Abogados,abogados,Viña del Mar,"Villanelo N°27, oficina 53, 2520000 Valparaíso, Viña del Mar, Valparaíso, Chile",+56953181841,,https://www.google.com/maps/search/?api=1&query=Salinas%20%26%20Abogados&query_place_id=ChIJken0gHjdiZYRy0rwUpgGCqQ,,0,2026-02-25,abogado Viña del Mar
ElAbogadoLaboral.cl - Abogado Laboral Viña del Mar,abogados,Viña del Mar,"Edificio Pamplona - 12 Nte. 785, of 406, 2520000 Viña del Mar, Valparaíso, Chile",+56954935599,https://www.elabogadolaboral.cl/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=956055543531434205,https://www.google.com/maps/search/?api=1&query=ElAbogadoLaboral.cl%20-%20Abogado%20Laboral%20Vi%C3%B1a%20del%20Mar&query_place_id=ChIJ67N6AR_fiZYRYbH8Bi85uok,,0,2026-02-25,abogado Viña del Mar
Estudio Laboral Mayné,abogados,Viña del Mar,"Edificio Vista - Reñaca Nte. 25, Oficina 301, 2510000 Montemar, Viña del Mar, Valparaíso, Chile",+56989028244,http://estudiolaboralmayne.cl/,https://www.google.com/maps/search/?api=1&query=Estudio%20Laboral%20Mayn%C3%A9&query_place_id=ChIJLSJuudTdiZYR3hCOhqnHfnc,,0,2026-02-25,abogado Viña del Mar
Clínica Dávila,clinicas,Viña del Mar,"Av. Recoleta 464, Recoleta, Región Metropolitana, Chile",+56222702700,http://www.davila.cl/,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20D%C3%A1vila&query_place_id=ChIJqRkuOb7FYpYR9RZ9opfYcZk,4.1,5265,2026-02-25,clínica médica Viña del Mar
Clínica RedSalud Valparaíso - Servicios de Urgencia 24 horas,clinicas,Viña del Mar,"Av. Brasil 2350, 2362859 Valparaíso, Chile",,https://www.redsalud.cl/clinicas/clinica-redsalud-valparaiso?utm_source=google&utm_medium=organic&utm_campaign=google-business-profile,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20RedSalud%20Valpara%C3%ADso%20-%20Servicios%20de%20Urgencia%2024%20horas&query_place_id=ChIJeaNib9rgiZYRi0rISzzwe40,3.6,1029,2026-02-25,clínica médica Viña del Mar
Centro Médico y Dental RedSalud Viña del Mar,clinicas,Viña del Mar,"3 Nte. 464, 2520276 Viña del Mar, Valparaíso, Chile",,https://www.redsalud.cl/sucursales/redsalud-vina-del-mar?utm_source=google&utm_medium=organic&utm_campaign=google-business-profile,https://www.google.com/maps/search/?api=1&query=Centro%20M%C3%A9dico%20y%20Dental%20RedSalud%20Vi%C3%B1a%20del%20Mar&query_place_id=ChIJycwOXeHdiZYRvSv1Vfw5G2E,3.8,854,2026-02-25,clínica médica Viña del Mar
Hospital Clínico Viña del Mar,clinicas,Viña del Mar,"C. Limache 1741, 2520614 Viña del Mar, Valparaíso, Chile",+56322323800,https://www.hospitalclinico.cl/,https://www.google.com/maps/search/?api=1&query=Hospital%20Cl%C3%ADnico%20Vi%C3%B1a%20del%20Mar&query_place_id=ChIJS_nv3HDeiZYR0ZsLy-7jGXo,2.5,669,2026-02-25,clínica médica Viña del Mar
OFTAMEDICA - La Clínica Oftalmológica de Chile,clinicas,Viña del Mar,"Av. Alemania 450, 4801019 Temuco, Araucanía, Chile",+56452404015,https://www.oftamedica.cl/,https://www.google.com/maps/search/?api=1&query=OFTAMEDICA%20-%20La%20Cl%C3%ADnica%20Oftalmol%C3%B3gica%20de%20Chile&query_place_id=ChIJBZ9L3vDTFJYRuA3cf4e2Isk,4.7,516,2026-02-25,clínica médica Viña del Mar
Clínica Ciudad del Mar,clinicas,Viña del Mar,"13 Nte. 635, Valparaíso, Viña del Mar, Valparaíso, Chile",+56322451000,http://www.ccdm.cl/,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Ciudad%20del%20Mar&query_place_id=ChIJj2x9-qLgiZYR12AeZsKNkzo,2.4,489,2026-02-25,clínica médica Viña del Mar
Clínica Alemana de Temuco,clinicas,Viña del Mar,"Senador Estébanez 645, 4810297 Temuco, Araucanía, Chile",+56452201201,http://www.alemanatemuco.cl/,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Alemana%20de%20Temuco&query_place_id=ChIJKcnXHPfTFJYRvFrrpB-_h9E,2.8,351,2026-02-25,clínica médica Viña del Mar
Centromed,clinicas,Viña del Mar,"4 Pte. 332, Viña del Mar, Valparaíso, Chile",+566003875005,http://www.centromed.cl/,https://www.google.com/maps/search/?api=1&query=Centromed&query_place_id=ChIJHcAm3uLdiZYRNPaXcxuGBVY,1.8,243,2026-02-25,clínica médica Viña del Mar
CMT | Centro Médico del Trabajador Viña del Mar,clinicas,Viña del Mar,"Av. Libertad 1348, Piso 7, 2530900 Viña del Mar, Valparaíso, Chile",+56226342492,http://www.cmtsalud.com/,https://www.google.com/maps/search/?api=1&query=CMT%20%7C%20Centro%20M%C3%A9dico%20del%20Trabajador%20Vi%C3%B1a%20del%20Mar&query_place_id=ChIJcTIU4PjdiZYRvYu-wqOkB24,4.8,226,2026-02-25,clínica médica Viña del Mar
Clinica RedSalud Iquique - Servicios de Urgencia 24 horas,clinicas,Viña del Mar,"Bernardo O'Higgins 103, 1101130 Iquique, Tarapacá, Chile",,https://www.redsalud.cl/clinicas/clinica-redsalud-iquique?utm_source=google&utm_medium=organic&utm_campaign=google-business-profile,https://www.google.com/maps/search/?api=1&query=Clinica%20RedSalud%20Iquique%20-%20Servicios%20de%20Urgencia%2024%20horas&query_place_id=ChIJX4g3c1QRUpERNe830-7E5iU,3.6,207,2026-02-25,clínica médica Viña del Mar
Clínica de Recuperación de Lesiones CRL (Viña del Mar),clinicas,Viña del Mar,"1/2 Ote. 1040, 2520954 Valparaíso, Viña del Mar, Valparaíso, Chile",+56950839816,https://www.clinicacrl.cl/,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20de%20Recuperaci%C3%B3n%20de%20Lesiones%20CRL%20(Vi%C3%B1a%20del%20Mar)&query_place_id=ChIJszpk5XndiZYRvY-ca5etDB4,4.9,197,2026-02-25,clínica médica Viña del Mar
Consultorio Miraflores,clinicas,Viña del Mar,"Miraflores 1369, 4790710 Temuco, Araucanía, Chile",+56452555048,,https://www.google.com/maps/search/?api=1&query=Consultorio%20Miraflores&query_place_id=ChIJxdEc6NrTFJYRPuKLnMRXy4Y,3.1,174,2026-02-25,clínica médica Viña del Mar
Hospital Clínico Ist Viña,clinicas,Viña del Mar,"Álvarez 662, 2580107 Viña del Mar, Valparaíso, Chile",+566003216000,http://www.ist.cl/,https://www.google.com/maps/search/?api=1&query=Hospital%20Cl%C3%ADnico%20Ist%20Vi%C3%B1a&query_place_id=ChIJnU4agDzfiZYRm6IqZNhJxFU,3.1,139,2026-02-25,clínica médica Viña del Mar
Sports Medicina Deportiva Consulta Médica,clinicas,Viña del Mar,"6 norte 745, Piso 20 Edificio Novotel, Viña del Mar, Valparaíso, Chile",+56920749277,https://www.sportsmd.cl/,https://www.google.com/maps/search/?api=1&query=Sports%20Medicina%20Deportiva%20Consulta%20M%C3%A9dica&query_place_id=ChIJ9wKHJXHeiZYR3J0yzwcef_Y,3.3,124,2026-02-25,clínica médica Viña del Mar
Clinica Dental Cumbre Temuco,clinicas,Viña del Mar,"Avenida Alemania 0538 teléfono 452 758600 Temuco, 1240000 Araucanía, Chile",+566003292085,http://www.cumbredental.cl/,https://www.google.com/maps/search/?api=1&query=Clinica%20Dental%20Cumbre%20Temuco&query_place_id=ChIJsf_VK_HTFJYRaOxusWIAxZY,4.4,115,2026-02-25,clínica médica Viña del Mar
BestMed – Centro Médico y Diagnóstico en Viña del Mar,clinicas,Viña del Mar,"9 Nte. 525, 2520066 Viña del Mar, Valparaíso, Chile",+56322516225,http://bestmed.cl/,https://www.google.com/maps/search/?api=1&query=BestMed%20%E2%80%93%20Centro%20M%C3%A9dico%20y%20Diagn%C3%B3stico%20en%20Vi%C3%B1a%20del%20Mar&query_place_id=ChIJ5aO0LebdiZYRCvRNPFhFJow,4.2,110,2026-02-25,clínica médica Viña del Mar
Clínica Miraflores,clinicas,Viña del Mar,"Los Fresnos 276, Viña del Mar, Valparaíso, Chile",+56322389900,http://www.clinicamiraflores.cl/,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Miraflores&query_place_id=ChIJ3wWK_HveiZYR-omT0JUgFRM,3,107,2026-02-25,clínica médica Viña del Mar
ERGOMEDICA Centro Clinico,clinicas,Viña del Mar,"1 Ote. 1154, Viña del Mar, Valparaíso, Chile",+56322994577,https://www.ergomedica.cl/,https://www.google.com/maps/search/?api=1&query=ERGOMEDICA%20Centro%20Clinico&query_place_id=ChIJrW1xkcLdiZYRCihnn-leIY4,4.7,103,2026-02-25,clínica médica Viña del Mar
ViñaMed,clinicas,Viña del Mar,"Medio Oriente 831, Oficina 408, Viña del Mar, Valparaíso, Chile",+56934222146,http://www.vinamed.cl/,https://www.google.com/maps/search/?api=1&query=Vi%C3%B1aMed&query_place_id=ChIJr877gzibCoQRIBXW76VfBV4,4.9,101,2026-02-25,clínica médica Viña del Mar
CESFAM Tucapel | Centro de Salud Familiar,clinicas,Viña del Mar,"Juan de Dios Rivera 1060, 4030000 Concepción, Bío Bío, Chile",+56412449432,https://arias403.wixsite.com/cesfam-tucapel,https://www.google.com/maps/search/?api=1&query=CESFAM%20Tucapel%20%7C%20Centro%20de%20Salud%20Familiar&query_place_id=ChIJ_bkTkLm1aZYRS0sXyyPPbZA,3.3,97,2026-02-25,clínica médica Viña del Mar
Centro Médico Edificio Prosalud,clinicas,Viña del Mar,"14 Nte. 571, 2520012 Viña del Mar, Valparaíso, Chile",+56322696201,http://www.edificioprosalud.cl/,https://www.google.com/maps/search/?api=1&query=Centro%20M%C3%A9dico%20Edificio%20Prosalud&query_place_id=ChIJ88XDlOndiZYRAESRLefZyo4,3.4,96,2026-02-25,clínica médica Viña del Mar
Hospital Dr. Eduardo Pereira,clinicas,Viña del Mar,"Ibsen S/N, Valparaíso, Chile",+56322577540,http://www.hep.cl/,https://www.google.com/maps/search/?api=1&query=Hospital%20Dr.%20Eduardo%20Pereira&query_place_id=ChIJHcXPqJbgiZYRYsBK7VbsvkE,4.1,88,2026-02-25,clínica médica Viña del Mar
"Dr. Marcos Antonio Saldias Yañez, Otorrino",clinicas,Viña del Mar,"Rengifo 412, 5480000 Puerto Montt, Los Lagos, Chile",,https://www.doctoralia.cl/marcos-antonio-saldias-yanez/otorrino/puerto-montt?utm_source=google&utm_medium=gmb&utm_campaign=8090&utm_content=website,https://www.google.com/maps/search/?api=1&query=Dr.%20Marcos%20Antonio%20Saldias%20Ya%C3%B1ez%2C%20Otorrino&query_place_id=ChIJDdat_SM7GJYRH4FPPJF86aw,4.7,83,2026-02-25,clínica médica Viña del Mar
SIRESA - Sucursal Dinamarca,clinicas,Viña del Mar,"Dinamarca 661, 4810371 Temuco, Araucanía, Chile",+56452888724,,https://www.google.com/maps/search/?api=1&query=SIRESA%20-%20Sucursal%20Dinamarca&query_place_id=ChIJP5XWgPDTFJYRe5XdoZkJqU0,3.5,83,2026-02-25,clínica médica Viña del Mar
SIRESA - Centro de Diagnostico y Tratamiento Ltda.,clinicas,Viña del Mar,"Manuel Montt 942, 4780000 Temuco, Araucanía, Chile",+56452690000,,https://www.google.com/maps/search/?api=1&query=SIRESA%20-%20Centro%20de%20Diagnostico%20y%20Tratamiento%20Ltda.&query_place_id=ChIJuYl5s93TFJYRcmncGg5QkDQ,2.4,81,2026-02-25,clínica médica Viña del Mar
Clinica Dental Cumbre Puerto Montt,clinicas,Viña del Mar,"Padre Harter 331, 5501639 Puerto Montt, Los Lagos, Chile",+566003292086,http://www.cumbredental.cl/,https://www.google.com/maps/search/?api=1&query=Clinica%20Dental%20Cumbre%20Puerto%20Montt&query_place_id=ChIJlY1UDVY6GJYR63Ky31kABGM,3.5,75,2026-02-25,clínica médica Viña del Mar
Laboratorio Clínico Marticorena,clinicas,Viña del Mar,"Vicuña Mackenna 520, Piso 2 Of. 8, 4791043 Temuco, Araucanía, Chile",+56452214040,http://www.laboratoriomarticorena.com/,https://www.google.com/maps/search/?api=1&query=Laboratorio%20Cl%C3%ADnico%20Marticorena&query_place_id=ChIJ7X9XeefTFJYRT8YWeOcz3u8,4.7,75,2026-02-25,clínica médica Viña del Mar
Centro Médico Vilanco,clinicas,Viña del Mar,"Edificio Taira - 14 de Febrero 1985, 1271742 Antofagasta, Chile",+56552280000,http://www.vilanco.cl/,https://www.google.com/maps/search/?api=1&query=Centro%20M%C3%A9dico%20Vilanco&query_place_id=ChIJE0EEgJJ7Y5YR-zCHxgljQno,2.2,71,2026-02-25,clínica médica Viña del Mar
CENTRO MÉDICO DE MEDICINA GENERAL Y SALUD MENTAL- VIÑA DEL MAR - CONECTA MÉDICA - HORA MÉDICA,clinicas,Viña del Mar,"Avenida Libertad, Torre Coraceros 1405, Of. 304, 2530900 Viña del Mar, Valparaíso, Chile",,https://www.conectamedica.cl/,https://www.google.com/maps/search/?api=1&query=CENTRO%20M%C3%89DICO%20DE%20MEDICINA%20GENERAL%20Y%20SALUD%20MENTAL-%20VI%C3%91A%20DEL%20MAR%20-%20CONECTA%20M%C3%89DICA%20-%20HORA%20M%C3%89DICA&query_place_id=ChIJBbi1u-LdiZYRFz0spdkqFTc,4.9,69,2026-02-25,clínica médica Viña del Mar
CLÍNICA RECREO,clinicas,Viña del Mar,"Diego Portales 748, 2520000 Valparaíso, Viña del Mar, Valparaíso, Chile",+56323243878,http://www.clinicarecreo.cl/,https://www.google.com/maps/search/?api=1&query=CL%C3%8DNICA%20RECREO&query_place_id=ChIJB9mO8P_diZYRFOQKSSMHU8s,3.6,65,2026-02-25,clínica médica Viña del Mar
CESFAM Jean y Marie Thierry,clinicas,Viña del Mar,"Blas Cuevas 998, Valparaíso, Chile",+56322211555,https://ssvalposa.redsalud.gob.cl/,https://www.google.com/maps/search/?api=1&query=CESFAM%20Jean%20y%20Marie%20Thierry&query_place_id=ChIJWQJSGd3giZYRZt7bX1Y2N5k,3.1,56,2026-02-25,clínica médica Viña del Mar
Telemedicarte,clinicas,Viña del Mar,"Quillota 175, oficina 614, 5502586 Puerto Montt, Los Lagos, Chile",+56953171063,,https://www.google.com/maps/search/?api=1&query=Telemedicarte&query_place_id=ChIJG726OjU7GJYRXy7hJSjAHaY,4.5,55,2026-02-25,clínica médica Viña del Mar
Centro Médico Alto Marina,clinicas,Viña del Mar,"Av. Libertad 1348, 2520000 Viña del Mar, Valparaíso, Chile",+56322380099,http://www.altomarinacm.cl/,https://www.google.com/maps/search/?api=1&query=Centro%20M%C3%A9dico%20Alto%20Marina&query_place_id=ChIJY2SHFUfdiZYRwpZjGPsAGy4,4.2,49,2026-02-25,clínica médica Viña del Mar
Centro de Diagnóstico Norte imágen,clinicas,Viña del Mar,"Arturo Fernández 2165, 1100000 Iquique, Tarapacá, Chile",+56572466400,http://www.cdnorteimagen.cl/,https://www.google.com/maps/search/?api=1&query=Centro%20de%20Diagn%C3%B3stico%20Norte%20im%C3%A1gen&query_place_id=ChIJ54G6Oo0VUpERpcSBdAQRcxU,2.9,43,2026-02-25,clínica médica Viña del Mar
Centro Médico Comín,clinicas,Viña del Mar,"Av. Colón 2131, 2363030 Valparaíso, Chile",+56322544050,http://www.redcomin.cl/,https://www.google.com/maps/search/?api=1&query=Centro%20M%C3%A9dico%20Com%C3%ADn&query_place_id=ChIJXSQP2tvgiZYR6dA3PpfX6i8,3.2,43,2026-02-25,clínica médica Viña del Mar
Clínica Santa Marta,clinicas,Viña del Mar,"1/2 Ote. 1060, Viña del Mar, Valparaíso, Chile",+56930999497,https://www.clinicasm.cl/,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Santa%20Marta&query_place_id=ChIJCU6yX_3diZYRNXg9UVjSgqs,2.8,41,2026-02-25,clínica médica Viña del Mar
Instituto Monte Verde,clinicas,Viña del Mar,"Deber Cumplido 258, 5480000 Puerto Montt, Los Lagos, Chile",+56652511743,http://www.institutomonteverde.cl/,https://www.google.com/maps/search/?api=1&query=Instituto%20Monte%20Verde&query_place_id=ChIJq2yZuEI6GJYRfPzkOqAazcY,2.9,41,2026-02-25,clínica médica Viña del Mar
Cemedina,clinicas,Viña del Mar,"Rodríguez 560, 2363368 Valparaíso, Chile",+56322218311,https://www.mercantil.com/empresa/centro-medico-cemedina/valparaiso/300022216/esp/,https://www.google.com/maps/search/?api=1&query=Cemedina&query_place_id=ChIJXVAOqNngiZYR4tomRy3gJHA,2.3,40,2026-02-25,clínica médica Viña del Mar
Kimed,clinicas,Viña del Mar,"Aníbal Pinto 1125, 1101128 Iquique, Tarapacá, Chile",+56572311466,http://www.kimed.cl/,https://www.google.com/maps/search/?api=1&query=Kimed&query_place_id=ChIJESIRNvwTUpERG_Pal2LSREg,2.9,36,2026-02-25,clínica médica Viña del Mar
Centro Radiológico Tamarugal,clinicas,Viña del Mar,"Av. Arturo Prat Chacón 1170, 1100000 Iquique, Tarapacá, Chile",+56572514200,http://www.centroradiologicotamarugal.cl/,https://www.google.com/maps/search/?api=1&query=Centro%20Radiol%C3%B3gico%20Tamarugal&query_place_id=ChIJlRf-Af0TUpERqHWejVYMgbk,2.9,36,2026-02-25,clínica médica Viña del Mar
Medicina y Estética Viña del Mar Dr. Antivilo,clinicas,Viña del Mar,"3 Pte. 727, Oficina 307, 2520086 Viña del Mar, Valparaíso, Chile",,https://www.medicinayesteticavina.cl/,https://www.google.com/maps/search/?api=1&query=Medicina%20y%20Est%C3%A9tica%20Vi%C3%B1a%20del%20Mar%20Dr.%20Antivilo&query_place_id=ChIJi6Z4rBfdiZYRanlHwrztiuw,5,36,2026-02-25,clínica médica Viña del Mar
Curauma Medical Center,clinicas,Viña del Mar,"Av. Curauma Sur 1268, 2372477 Curauma, Valparaíso, Chile",+56990030090,https://www.instagram.com/curauma_medicalcenter,https://www.google.com/maps/search/?api=1&query=Curauma%20Medical%20Center&query_place_id=ChIJhbFkbwALYpYRdn7GwcqmY6E,4.9,36,2026-02-25,clínica médica Viña del Mar
Centro Clinico Militar Concepcion,clinicas,Viña del Mar,"Gral. Novoa 210, 4050036 Concepción, Bío Bío, Chile",+56412106659,,https://www.google.com/maps/search/?api=1&query=Centro%20Clinico%20Militar%20Concepcion&query_place_id=ChIJ9x51Uje0aZYRQPSzxL63Izo,3.4,34,2026-02-25,clínica médica Viña del Mar
Centro Médico Integral Montecurauma,clinicas,Viña del Mar,"Descubridores 1131, 2372083 Valparaíso, Chile",+56926225213,http://www.centromontecurauma.cl/,https://www.google.com/maps/search/?api=1&query=Centro%20M%C3%A9dico%20Integral%20Montecurauma&query_place_id=ChIJhUkferx1YpYRKYQth4h7eoU,4.9,29,2026-02-25,clínica médica Viña del Mar
Centro Médico Terramed,clinicas,Viña del Mar,"2340000 Avenida matta 999 cerro los placeres Valparaíso, 2340000 Valparaíso, Chile",+56323515173,,https://www.google.com/maps/search/?api=1&query=Centro%20M%C3%A9dico%20Terramed&query_place_id=ChIJI_XqxFHhiZYR_ZCykPOxYL8,4.5,25,2026-02-25,clínica médica Viña del Mar
Clínica del Mar,clinicas,Viña del Mar,"José Francisco Vergara 3391, Iquique, Tarapacá, Chile",+56572589014,,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20del%20Mar&query_place_id=ChIJ-6SlOWMUUpERsCrpnnxz1vk,2.9,24,2026-02-25,clínica médica Viña del Mar
Clínica Hiperbárica Viña del Mar,clinicas,Viña del Mar,"7 Nte. 645, Oficina 713, 2520115 Viña del Mar, Valparaíso, Chile",+56992143879,http://www.clinicahiperbarica.cl/,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Hiperb%C3%A1rica%20Vi%C3%B1a%20del%20Mar&query_place_id=ChIJ8XcW_7zdiZYRGVU4wOQCrNQ,5,22,2026-02-25,clínica médica Viña del Mar
Centro de Salud Familiar Reina Isabel II,clinicas,Viña del Mar,"George Washington 1926, 2352292 Valparaíso, Chile",+56322136705,,https://www.google.com/maps/search/?api=1&query=Centro%20de%20Salud%20Familiar%20Reina%20Isabel%20II&query_place_id=ChIJ03fLKIzgiZYRvwqybAkkAMs,3.5,22,2026-02-25,clínica médica Viña del Mar
CENTRO MEDICO CLINICA MIRAFLORES,clinicas,Viña del Mar,"1 Nte. 2101, 2561157 Viña del Mar, Valparaíso, Chile",+56323243768,,https://www.google.com/maps/search/?api=1&query=CENTRO%20MEDICO%20CLINICA%20MIRAFLORES&query_place_id=ChIJ59w2BXveiZYRfpQ-32_tjus,3.3,21,2026-02-25,clínica médica Viña del Mar
"UNIMEDICAL, centro médico",clinicas,Viña del Mar,"1 Pte 1072, 2520038 Viña del Mar, Valparaíso, Chile",+56323369500,http://www.unimedical.cl/,https://www.google.com/maps/search/?api=1&query=UNIMEDICAL%2C%20centro%20m%C3%A9dico&query_place_id=ChIJvaoZROjdiZYRjhBJMJ0k7p4,4.7,21,2026-02-25,clínica médica Viña del Mar
Anatomysalud Concepción - Clínica de kinesiología y Quiropráctica,clinicas,Viña del Mar,"Autop. Concepción - Talcahuano 8696, of. 702, 4030000 Concepción, Hualpén, Bío Bío, Chile",+56932631946,http://www.anatomysalud.com/,https://www.google.com/maps/search/?api=1&query=Anatomysalud%20Concepci%C3%B3n%20-%20Cl%C3%ADnica%20de%20kinesiolog%C3%ADa%20y%20Quiropr%C3%A1ctica&query_place_id=ChIJjyL_v4W1aZYRBrfNW4P4lZY,4.6,14,2026-02-25,clínica médica Viña del Mar
Centro Médico Wiclinic,clinicas,Viña del Mar,"Mall Viña Centro - Av. Valparaíso 1070, Local 3020, 2521144 Viña del Mar, Valparaíso, Chile",+56227547264,https://www.wiclinic.cl/,https://www.google.com/maps/search/?api=1&query=Centro%20M%C3%A9dico%20Wiclinic&query_place_id=ChIJ04JVh_7fiZYRfz5bWWYvPBY,2.8,13,2026-02-25,clínica médica Viña del Mar
