business_name,category,city,address,phone,website,maps_url,rating,review_count,extracted_date,source_query
Abogado Raúl Soto Paredes,abogados,Santiago,"Arturo Prat 350, 1000369 Arica, Arica y Parinacota, Chile",+56582231287,,https://www.google.com/maps/search/?api=1&query=Abogado%20Ra%C3%BAl%20Soto%20Paredes&query_place_id=ChIJQz2f2ZOpWpERRv3dhGo_1hg,,0,2026-02-25,abogado Santiago
Rodrigo Leonardo Munoz Ponce,abogados,Santiago,"Arturo Prat 391, 1000339 Arica, Arica y Parinacota, Chile",+56582230639,,https://www.google.com/maps/search/?api=1&query=Rodrigo%20Leonardo%20Munoz%20Ponce&query_place_id=ChIJK_Ot3ZOpWpERQo-DdgoqK6E,,0,2026-02-25,abogado Santiago
Carlos Bonilla Lanas Oscar del Barrío Co,abogados,Santiago,"Antonio José de Sucre 220, Antofagasta, Chile",+56552266872,,https://www.google.com/maps/search/?api=1&query=Carlos%20Bonilla%20Lanas%20Oscar%20del%20Barr%C3%ADo%20Co&query_place_id=ChIJEYYxnT3Vr5YRDiTnIDpBIcY,,0,2026-02-25,abogado Santiago
Pucón Abogados Ltda.,abogados,Santiago,"Miguel Ansorena 485, 4920641 Pucon, Pucón, Araucanía, Chile",+56452675611,http://www.puconabogados.cl/,https://www.google.com/maps/search/?api=1&query=Puc%C3%B3n%20Abogados%20Ltda.&query_place_id=ChIJT--eFUB_FJYRfhvPgtooxQE,,0,2026-02-25,abogado Santiago
RECEPTOR JUDICIAL DE TEMUCO,abogados,Santiago,"Dieciocho de Septiembre 525, oficina 302, 4810345 Temuco, Araucanía, Chile",+56993104826,https://www.linkedin.com/in/miguel-andr%C3%A9s-vald%C3%A9s-millaqueo-671b77166,https://www.google.com/maps/search/?api=1&query=RECEPTOR%20JUDICIAL%20DE%20TEMUCO&query_place_id=ChIJ8yOYhhPTFJYRdUiGLDcTicw,,0,2026-02-25,abogado Santiago
Abogada en Vallenar,abogados,Santiago,"Santiago 476, Vallenar, Atacama, Chile",+56996769624,,https://www.google.com/maps/search/?api=1&query=Abogada%20en%20Vallenar&query_place_id=ChIJLZ-7VWFJl5YRAUIIt44dibQ,,0,2026-02-25,abogado Santiago
Del Pino & Hernández Abogados Calama,abogados,Santiago,"Antofagasta 2193, oficina 204, 1390000 Calama, Antofagasta, Chile",+56982272092,,https://www.google.com/maps/search/?api=1&query=Del%20Pino%20%26%20Hern%C3%A1ndez%20Abogados%20Calama&query_place_id=ChIJL5OB0BEJrJYRGrXluBOa0Bw,,0,2026-02-25,abogado Santiago
MYP ABOGADOS Y ASOCIADOS,abogados,Santiago,"José Santiago Aldunate 1586, oficina 7, 1781082 Coquimbo, Chile",+56987830587,,https://www.google.com/maps/search/?api=1&query=MYP%20ABOGADOS%20Y%20ASOCIADOS&query_place_id=ChIJKSFqloDJkZYRffSwR0fCqWY,,0,2026-02-25,abogado Santiago
Alvarez y Villalón,abogados,Santiago,"José Santiago Aldunate 1276, 1780876 Coquimbo, Chile",+56979986052,http://www.abogadoscoquimbo.cl/,https://www.google.com/maps/search/?api=1&query=Alvarez%20y%20Villal%C3%B3n&query_place_id=ChIJBTC35f7IkZYRS-tQc7dJPbA,,0,2026-02-25,abogado Santiago
Optima Defensa Abogado,abogados,Santiago,"José Santiago Aldunate, 1780652 Coquimbo, Chile",,http://www.optimadefensa.cl/,https://www.google.com/maps/search/?api=1&query=Optima%20Defensa%20Abogado&query_place_id=ChIJmypww5bJkZYRQatc4FyR58Q,,0,2026-02-25,abogado Santiago
ABOGADO TENEMOS,abogados,Santiago,"C. Dr. Sotero del Rio 326, Oficina 1002, Santiago, Región Metropolitana, Chile",+56971395050,,https://www.google.com/maps/search/?api=1&query=ABOGADO%20TENEMOS&query_place_id=ChIJNzxftaXFYpYRvBhDFMRM7Cg,,0,2026-02-25,abogado Santiago
Olmedo & Cía Abogados,abogados,Santiago,"C. Dr. Sotero del Rio 541, Santiago, La Florida, Región Metropolitana, Chile",+56967865856,http://www.corabogados.cl/,https://www.google.com/maps/search/?api=1&query=Olmedo%20%26%20C%C3%ADa%20Abogados&query_place_id=ChIJrZlZGaXFYpYRYoq4qPmC738,,0,2026-02-25,abogado Santiago
Escares Abogado,abogados,Santiago,,+56966638757,https://www.claudioescares.cl/abogado-laboral-ley-karin.html,https://www.google.com/maps/search/?api=1&query=Escares%20Abogado&query_place_id=ChIJQ3C4T4zXYpYRkH6zBaH9cCQ,,0,2026-02-25,abogado Santiago
Mediaciones de Familia,abogados,Santiago,,+56979533180,,https://www.google.com/maps/search/?api=1&query=Mediaciones%20de%20Familia&query_place_id=ChIJE37WD8LfWK0RAss-G1sz4JU,,0,2026-02-25,abogado Santiago
abogada,abogados,Santiago,,+56956803027,,https://www.google.com/maps/search/?api=1&query=abogada&query_place_id=ChIJobKQj3XBXWYRaL0VsdIZvTI,,0,2026-02-25,abogado Santiago
Estudio Jurídico Ramirez & Asociados,abogados,Santiago,,+56933487191,,https://www.google.com/maps/search/?api=1&query=Estudio%20Jur%C3%ADdico%20Ramirez%20%26%20Asociados&query_place_id=ChIJjdtbesuugGIR67DJ9ucMcEg,,0,2026-02-25,abogado Santiago
Eva Monsalve H,abogados,Santiago,,+56992214047,,https://www.google.com/maps/search/?api=1&query=Eva%20Monsalve%20H&query_place_id=ChIJY9wjWxOL-WAR_i8IVtEMWBc,,0,2026-02-25,abogado Santiago
Bloque Defensa,abogados,Santiago,,+56996860624,https://bloquedefensa.cl/,https://www.google.com/maps/search/?api=1&query=Bloque%20Defensa&query_place_id=ChIJecyD4JhMFIoRdfEUN0go4-w,,0,2026-02-25,abogado Santiago
Clínica RedSalud Providencia - Servicios de Urgencia 24 horas,clinicas,Santiago,"Av. Salvador 100, 7500995 Santiago, Providencia, Región Metropolitana, Chile",,https://www.redsalud.cl/clinicas/clinica-redsalud-providencia?utm_source=google&utm_medium=organic&utm_campaign=google-business-profile,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20RedSalud%20Providencia%20-%20Servicios%20de%20Urgencia%2024%20horas&query_place_id=ChIJbZgB64bFYpYR_toHejwBK9M,4.4,3938,2026-02-25,clínica médica Santiago
Clínica RedSalud Santiago - Servicios de Urgencia,clinicas,Santiago,"Av. Alameda Libertador Bernardo O'Higgins 4850, Estación Central, Región Metropolitana, Chile",,https://www.redsalud.cl/clinicas/clinica-redsalud-santiago?utm_source=google&utm_medium=organic&utm_campaign=google-business-profile,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20RedSalud%20Santiago%20-%20Servicios%20de%20Urgencia&query_place_id=ChIJJ3_79ojEYpYRAXns6LbUkl0,3.7,3083,2026-02-25,clínica médica Santiago
Clínica Bupa Santiago,clinicas,Santiago,"Av. Departamental 1455, 8240004 La Florida, Región Metropolitana, Chile",+566007120020,https://www.clinicabupasantiago.cl/,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Bupa%20Santiago&query_place_id=ChIJm_A_ekLQYpYRWnOtbgPShdQ,2.7,1379,2026-02-25,clínica médica Santiago
Centro Médico y Dental RedSalud Alameda,clinicas,Santiago,"San Martín 30, 8340526 Santiago, Región Metropolitana, Chile",,https://www.redsalud.cl/sucursales/redsalud-alameda?utm_source=google&utm_medium=organic&utm_campaign=google-business-profile,https://www.google.com/maps/search/?api=1&query=Centro%20M%C3%A9dico%20y%20Dental%20RedSalud%20Alameda&query_place_id=ChIJveYmQS_FYpYRoNUoKnPFuUA,3.8,1268,2026-02-25,clínica médica Santiago
Centro Médico Ecomed,clinicas,Santiago,"Edificio Hotel Santa Lucia - Huérfanos 779, oficina 201, 8320167 Santiago, Región Metropolitana, Chile",+56962299667,https://www.eco-med.cl/,https://www.google.com/maps/search/?api=1&query=Centro%20M%C3%A9dico%20Ecomed&query_place_id=ChIJHzIyAgjFYpYRxn_5R4IIpdk,4.9,1086,2026-02-25,clínica médica Santiago
Clínica Andes Salud Puerto Montt,clinicas,Santiago,"Avenida Bellavista 123, Puerto Montt, Los Lagos, Chile",,http://www.andessaludpuertomontt.cl/,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Andes%20Salud%20Puerto%20Montt&query_place_id=ChIJfYDYZHA6GJYRJE0bhRvOMuQ,3.8,1031,2026-02-25,clínica médica Santiago
Hospital Clínico San Borja Arriarán,clinicas,Santiago,"Av. Sta. Rosa 1234, Santiago, Región Metropolitana, Chile",+56225749000,https://hcsba.cl/wp/,https://www.google.com/maps/search/?api=1&query=Hospital%20Cl%C3%ADnico%20San%20Borja%20Arriar%C3%A1n&query_place_id=ChIJFaiz7yvFYpYRiNH9zYxsV5g,3.7,916,2026-02-25,clínica médica Santiago
Unidad de Toma de Muestras | Laboratorio UC CHRISTUS,clinicas,Santiago,"Marcoleta 367, 8320165 Santiago, Región Metropolitana, Chile",+56223543000,http://www.ucchristus.cl/,https://www.google.com/maps/search/?api=1&query=Unidad%20de%20Toma%20de%20Muestras%20%7C%20Laboratorio%20UC%20CHRISTUS&query_place_id=ChIJrXSHcZ7FYpYRIJPS9EzlRRo,4,852,2026-02-25,clínica médica Santiago
Clínica Juan Pablo II,clinicas,Santiago,"Av. Sta. Rosa 1448, 8320000 Santiago, Región Metropolitana, Chile",+56224835100,http://www.clinicajp2.cl/,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Juan%20Pablo%20II&query_place_id=ChIJ017n92rFYpYRDDyVnSRqarE,4.4,787,2026-02-25,clínica médica Santiago
Hospital de Urgencia Asistencia Pública,clinicas,Santiago,"Curicó 345, 8330145 Santiago, Región Metropolitana, Chile",+56225681100,https://ssmc.redsalud.gob.cl/centros-de-salud/hospital-de-urgencia-asistencia-publica/,https://www.google.com/maps/search/?api=1&query=Hospital%20de%20Urgencia%20Asistencia%20P%C3%BAblica&query_place_id=ChIJe-Ejip3FYpYRUw0ILXsb0vc,3.4,664,2026-02-25,clínica médica Santiago
Centro Médico RedSalud Chillán,clinicas,Santiago,"Constitución 620, Chillán, Ñuble, Chile",,https://www.redsalud.cl/sucursales/redsalud-chillan?utm_source=google&utm_medium=organic&utm_campaign=google-business-profile,https://www.google.com/maps/search/?api=1&query=Centro%20M%C3%A9dico%20RedSalud%20Chill%C3%A1n&query_place_id=ChIJG3FcctfXaJYRDjylfrVf4ks,4.1,573,2026-02-25,clínica médica Santiago
Hospital Puerto Montt,clinicas,Santiago,"Los Aromos 65, Puerto Montt, Los Lagos, Chile",+56652362001,http://www.hospitalpuertomontt.cl/,https://www.google.com/maps/search/?api=1&query=Hospital%20Puerto%20Montt&query_place_id=ChIJpTg2Ohg7GJYRUqUyh5Apm3A,3.3,517,2026-02-25,clínica médica Santiago
Ecografías 3D y 4D - Centro Médico Phillips 16,clinicas,Santiago,"P.º Phillips 16, 8320340 Santiago, Región Metropolitana, Chile",+56226386870,http://www.centromedicophillips16.cl/,https://www.google.com/maps/search/?api=1&query=Ecograf%C3%ADas%203D%20y%204D%20-%20Centro%20M%C3%A9dico%20Phillips%2016&query_place_id=ChIJedQ6CaPFYpYRs27--BT-TtA,4.3,463,2026-02-25,clínica médica Santiago
Hospital San Juan de Dios,clinicas,Santiago,"Huérfanos 3255, Santiago, Región Metropolitana, Chile",+56229770732,,https://www.google.com/maps/search/?api=1&query=Hospital%20San%20Juan%20de%20Dios&query_place_id=ChIJ-RVhc6HFYpYRS-JLyRnruB8,3.2,419,2026-02-25,clínica médica Santiago
Clínica Puerto Montt Achs Salud,clinicas,Santiago,"Calle Panamericana Nte. 400, 5507642 Puerto Montt, Los Lagos, Chile",+56652484800,http://www.clinicapuertomontt.cl/,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Puerto%20Montt%20Achs%20Salud&query_place_id=ChIJ7RxhJ6k7GJYRsRoo8qvMVxc,2.4,399,2026-02-25,clínica médica Santiago
Hospital del Trabajador Achs Salud,clinicas,Santiago,"Ramón Carnicer 185, 7501239 Providencia, Región Metropolitana, Chile",+56226853333,http://www.hospitaldeltrabajador.cl/,https://www.google.com/maps/search/?api=1&query=Hospital%20del%20Trabajador%20Achs%20Salud&query_place_id=ChIJpzgAoILFYpYRoWO58-HrcgU,3.5,391,2026-02-25,clínica médica Santiago
Centro Médico Monjitas,clinicas,Santiago,"Monjitas 743, Santiago, Región Metropolitana, Chile",+56232205880,https://cmmonjitas.cl/,https://www.google.com/maps/search/?api=1&query=Centro%20M%C3%A9dico%20Monjitas&query_place_id=ChIJlZUQ-qLFYpYRjYX4HW8_988,3.3,385,2026-02-25,clínica médica Santiago
Centro Médico y Dental RedSalud Puerto Montt,clinicas,Santiago,"Rengifo 412, Puerto Montt, Los Lagos, Chile",,https://www.redsalud.cl/sucursales/redsalud-puerto-montt?utm_source=google&utm_medium=organic&utm_campaign=google-business-profile,https://www.google.com/maps/search/?api=1&query=Centro%20M%C3%A9dico%20y%20Dental%20RedSalud%20Puerto%20Montt&query_place_id=ChIJ5WUm51M6GJYRCM27qKX1F_0,3.9,358,2026-02-25,clínica médica Santiago
CESFAM Padre Orellana,clinicas,Santiago,"Av. Sta. Rosa 1727, 8360743 Santiago, Región Metropolitana, Chile",+56224985370,https://linktr.ee/stgoredsalud,https://www.google.com/maps/search/?api=1&query=CESFAM%20Padre%20Orellana&query_place_id=ChIJQdUcsl3FYpYRSwNumD_nPDI,3.7,304,2026-02-25,clínica médica Santiago
Laboratorio Clínico Biomed,clinicas,Santiago,"Benavente 761, 5480000 Puerto Montt, Los Lagos, Chile",,https://www.laboratoriobiomed.cl/,https://www.google.com/maps/search/?api=1&query=Laboratorio%20Cl%C3%ADnico%20Biomed&query_place_id=ChIJXcoM0Kw7GJYRzlDgcm55YgA,4.6,283,2026-02-25,clínica médica Santiago
Consultorio Ramón Corbalán Melgarejo,clinicas,Santiago,"Copiapó 1323, 8330763 Santiago, Región Metropolitana, Chile",+56224833463,http://www.ssmc.cl/centro-de-salud-familiar-no1-ramon-corbalan-melgarejo/,https://www.google.com/maps/search/?api=1&query=Consultorio%20Ram%C3%B3n%20Corbal%C3%A1n%20Melgarejo&query_place_id=ChIJh81REw7FYpYRdRcOH7oh8Wo,3.2,283,2026-02-25,clínica médica Santiago
Hospital Clínico UC CHRISTUS,clinicas,Santiago,"Marcoleta 367, 8320165 Santiago, Región Metropolitana, Chile",+56226323173,http://www.ucchristus.cl/,https://www.google.com/maps/search/?api=1&query=Hospital%20Cl%C3%ADnico%20UC%20CHRISTUS&query_place_id=ChIJr0yzcJ7FYpYRuMNjs5DOW5c,3.5,228,2026-02-25,clínica médica Santiago
Laboratorios Médicos Santiago Centro Sucursal San Antonio 418,clinicas,Santiago,"San Antonio 418, Dpto.403, Santiago, Región Metropolitana, Chile",+56226328707,https://www.laboratoriosmedicos.cl/,https://www.google.com/maps/search/?api=1&query=Laboratorios%20M%C3%A9dicos%20Santiago%20Centro%20Sucursal%20San%20Antonio%20418&query_place_id=ChIJE-jbrKPFYpYRbUhMRSladCg,3.7,192,2026-02-25,clínica médica Santiago
Centro Clínico Plaza Puente Alto,clinicas,Santiago,"P.º Manuel Rodríguez 0169, 8150000 Puente Alto, Región Metropolitana, Chile",+56224306765,http://www.ccplaza.cl/,https://www.google.com/maps/search/?api=1&query=Centro%20Cl%C3%ADnico%20Plaza%20Puente%20Alto&query_place_id=ChIJEWSNBKvXYpYRpb5YYFMthSs,4,176,2026-02-25,clínica médica Santiago
Vida Integra,clinicas,Santiago,"Ernesto Alvear 63, 8150215 Puente Alto, Región Metropolitana, Chile",+566006008432,http://www.vidaintegra.cl/,https://www.google.com/maps/search/?api=1&query=Vida%20Integra&query_place_id=ChIJC2EFhQDXYpYR5jkaVmd-qYY,3.3,156,2026-02-25,clínica médica Santiago
Medicenter,clinicas,Santiago,"Huérfanos 779, 8320168 Santiago, Región Metropolitana, Chile",+56224824500,http://www.medicenter.cl/,https://www.google.com/maps/search/?api=1&query=Medicenter&query_place_id=ChIJmQMxMKLFYpYR1Bbuz2IC_YA,2.7,151,2026-02-25,clínica médica Santiago
Clinica IMET,clinicas,Santiago,"Av. Pdte. Manuel Bulnes 04236, 6210036 Punta Arenas, Magallanes y la Antártica Chilena, Chile",+56612363000,https://www.clinicaimet.cl/,https://www.google.com/maps/search/?api=1&query=Clinica%20IMET&query_place_id=ChIJPWBjVxNksr0R4Z0UmVn_9RI,2.7,150,2026-02-25,clínica médica Santiago
"Clínica EM Estétika Médica, Las Condes",clinicas,Santiago,"Av. Kennedy 5735, Of. 609 Torre Marriott Poniente, 7560356 Las Condes, Región Metropolitana",+566003001800,,"https://www.google.com/maps/place/Clínica EM Estétika Médica, Las Condes/@-33.399972,-70.574712,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d-33.399972!4d-70.574712!16snull!17Bnull",4.6,144,2026-02-25,clínica médica Santiago
Centro Médico Bandera | Sucursal Estado,clinicas,Santiago,"P.º Estado 115, Oficina 507, 8320224 Santiago, Región Metropolitana, Chile",+56229589683,https://www.centromedicobandera.cl/,https://www.google.com/maps/search/?api=1&query=Centro%20M%C3%A9dico%20Bandera%20%7C%20Sucursal%20Estado&query_place_id=ChIJSfdms4zFYpYRpvRzAigLwW0,3.7,137,2026-02-25,clínica médica Santiago
"Hospital Clinico ""Dr. Lautaro Navarro Avaria""",clinicas,Santiago,"Av. los Flamencos 01364, Punta Arenas, Magallanes y la Antártica Chilena, Chile",+56612205123,http://hospitalclinicomagallanes.cl/,https://www.google.com/maps/search/?api=1&query=Hospital%20Clinico%20%22Dr.%20Lautaro%20Navarro%20Avaria%22&query_place_id=ChIJy0CB-EZksr0R5FQTTolDcnE,2.9,131,2026-02-25,clínica médica Santiago
Vival Salud Centro de Diagnóstico,clinicas,Santiago,"Monjitas 843, Santiago, Región Metropolitana, Chile",+56226305500,http://www.vivalsalud.cl/,https://www.google.com/maps/search/?api=1&query=Vival%20Salud%20Centro%20de%20Diagn%C3%B3stico&query_place_id=ChIJq7aiBaPFYpYRC8UXfVP8db4,3.2,127,2026-02-25,clínica médica Santiago
Centro Médico UC CHRISTUS Santa Lucía,clinicas,Santiago,"Av. Alameda Libertador Bernardo O'Higgins 420, 7510184 Santiago, Región Metropolitana, Chile",+56226767000,https://www.ucchristus.cl/,https://www.google.com/maps/search/?api=1&query=Centro%20M%C3%A9dico%20UC%20CHRISTUS%20Santa%20Luc%C3%ADa&query_place_id=ChIJu0EcUc3FYpYRgo7LIhDlrlk,2.7,125,2026-02-25,clínica médica Santiago
Hospital Clínico IST Santiago,clinicas,Santiago,"Metro - Placer 1410, 8361439 Santiago, Región Metropolitana, Chile",+56228107844,http://www.ist.cl/,https://www.google.com/maps/search/?api=1&query=Hospital%20Cl%C3%ADnico%20IST%20Santiago&query_place_id=ChIJU27tKjrFYpYRWPt_9y8ojBk,2.4,107,2026-02-25,clínica médica Santiago
Clínica Veterinaria Innamédica / Metro Ñuble / Santiago,clinicas,Santiago,"Padre Orellana 1598, 8360351 Santiago, Región Metropolitana, Chile",+56923835597,http://innamedica.cl/,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Veterinaria%20Innam%C3%A9dica%20%2F%20Metro%20%C3%91uble%20%2F%20Santiago&query_place_id=ChIJ91NwMavFYpYR8HPg-GnQpFo,5,107,2026-02-25,clínica médica Santiago
"Clínica EM Estétika Médica, Santiago Centro",clinicas,Santiago,"Av. Alameda Libertador Bernardo O'Higgins 1449, local 14, 8340518 Santiago, Región Metropolitana, Chile",+56442229928,http://www.estetikamedica.cl/,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20EM%20Est%C3%A9tika%20M%C3%A9dica%2C%20Santiago%20Centro&query_place_id=ChIJo9yStoDFYpYRCq8LkGhduIU,4.6,101,2026-02-25,clínica médica Santiago
Centro de Salud Karol Wojtyla,clinicas,Santiago,"Curaco de Vélez, 8166992 Puente Alto, Región Metropolitana, Chile",+56224854500,,https://www.google.com/maps/search/?api=1&query=Centro%20de%20Salud%20Karol%20Wojtyla&query_place_id=ChIJZzNlOSbYYpYR34qwSNIMCRY,3,101,2026-02-25,clínica médica Santiago
Centro Médico y Dental San Diego,clinicas,Santiago,"San Diego 681, 8330650 Santiago, Región Metropolitana, Chile",+56232467979,http://www.centromedicosandiego.cl/,https://www.google.com/maps/search/?api=1&query=Centro%20M%C3%A9dico%20y%20Dental%20San%20Diego&query_place_id=ChIJXyOoyW3FYpYRUKb9FzeVteA,3.1,98,2026-02-25,clínica médica Santiago
Clínica Santiago Estética,clinicas,Santiago,"Av. El Bosque Nte. 0134, piso 5, 7550181 Las Condes, Región Metropolitana, Chile",+56964968073,http://www.clinicasantiagoestetica.cl/,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Santiago%20Est%C3%A9tica&query_place_id=ChIJE-RmBwnPYpYRc5S2Rj5MMng,4.5,93,2026-02-25,clínica médica Santiago
Estación Médica Rojas Jiménez (San Borja),clinicas,Santiago,"Rojas 21, 8330317 Santiago, Región Metropolitana, Chile",+56224985376,http://www.saludstgo.cl/,https://www.google.com/maps/search/?api=1&query=Estaci%C3%B3n%20M%C3%A9dica%20Rojas%20Jim%C3%A9nez%20(San%20Borja)&query_place_id=ChIJG03a8HnFYpYROgLIwChrsCU,2.6,92,2026-02-25,clínica médica Santiago
Centro Medico Archipiélago,clinicas,Santiago,"Eleuterio Ramírez 580, Castro, Los Lagos, Chile",+56652636402,http://www.centromedicoarchipielago.cl/,https://www.google.com/maps/search/?api=1&query=Centro%20Medico%20Archipi%C3%A9lago&query_place_id=ChIJ10YBLuEZIpYRLiDkLovvkSk,2.5,87,2026-02-25,clínica médica Santiago
Clínica Dental RedSalud Punta Arenas,clinicas,Santiago,"Pdte. Pedro Montt 890, 6200861 Punta Arenas, Magallanes y la Antártica Chilena, Chile",,https://redsalud.cl/?utm_medium=organic&utm_source=gmb&utm_campaign=GMB,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Dental%20RedSalud%20Punta%20Arenas&query_place_id=ChIJbwWHM3pjsr0RlEwFKD8SWSc,3.1,82,2026-02-25,clínica médica Santiago
"Dr. Julio Antonio Rojas Ortega, Ginecólogo en Puerto Montt",clinicas,Santiago,"Benavente 761, 5400000 Puerto Montt, Los Lagos, Chile",+56968077891,http://www.ginecologopuertomontt.cl/,https://www.google.com/maps/search/?api=1&query=Dr.%20Julio%20Antonio%20Rojas%20Ortega%2C%20Ginec%C3%B3logo%20en%20Puerto%20Montt&query_place_id=ChIJ0RVabx07GJYRLmYqN3RPw84,4.5,72,2026-02-25,clínica médica Santiago
Urgencias Hospital San Juan de Dios,clinicas,Santiago,"Chacabuco 210-224, Santiago, Región Metropolitana, Chile",,http://www.hsjd.cl/web/,https://www.google.com/maps/search/?api=1&query=Urgencias%20Hospital%20San%20Juan%20de%20Dios&query_place_id=ChIJ9ZE24VDEYpYRRqrTJJMkizU,2.9,72,2026-02-25,clínica médica Santiago
Centro de Salud Fe y Esperanza,clinicas,Santiago,"Monjitas 550, 8320107 Santiago, Región Metropolitana, Chile",+56996277809,http://www.centrodesaludfeyesperanza.com/,https://www.google.com/maps/search/?api=1&query=Centro%20de%20Salud%20Fe%20y%20Esperanza&query_place_id=ChIJP5YOj3LFYpYR6MGqFnb8kK0,5,71,2026-02-25,clínica médica Santiago
Famihealth Centro Médico y Dental Spa,clinicas,Santiago,"Sta. Elena 1975, 8320000 Santiago, Región Metropolitana, Chile",+56948761660,,https://www.google.com/maps/search/?api=1&query=Famihealth%20Centro%20M%C3%A9dico%20y%20Dental%20Spa&query_place_id=ChIJFQsInQXFYpYR47897GQkXWE,4.3,69,2026-02-25,clínica médica Santiago
Centro Médico Cruz Médica,clinicas,Santiago,"Baquedano 179, Puerto Montt, Los Lagos, Chile",+56652320000,,https://www.google.com/maps/search/?api=1&query=Centro%20M%C3%A9dico%20Cruz%20M%C3%A9dica&query_place_id=ChIJfXFu-6w7GJYRTQjI2IgIchI,1.9,56,2026-02-25,clínica médica Santiago
Darsalud Santa Rosa,clinicas,Santiago,"Av. Sta. Rosa 1300, 8360328 Santiago, Región Metropolitana, Chile",+56224130313,http://www.darsalud.cl/,https://www.google.com/maps/search/?api=1&query=Darsalud%20Santa%20Rosa&query_place_id=ChIJ32XaxknFYpYR1WIjAanj1U8,1.6,53,2026-02-25,clínica médica Santiago
Cesfam Santiago Nueva Extremadura,clinicas,Santiago,"Juanita 13558, 8150215 La Pintana, Región Metropolitana, Chile",+56225750055,,https://www.google.com/maps/search/?api=1&query=Cesfam%20Santiago%20Nueva%20Extremadura&query_place_id=ChIJ-eh2ql_XYpYRxfqE9ykPoto,2.4,53,2026-02-25,clínica médica Santiago
Laboratorios Médicos Santiago Centro Sucursal San Antonio 427,clinicas,Santiago,"San Antonio 427, of 312, 8320121 Santiago, Región Metropolitana, Chile",+56226392276,https://www.laboratoriosmedicos.cl/,https://www.google.com/maps/search/?api=1&query=Laboratorios%20M%C3%A9dicos%20Santiago%20Centro%20Sucursal%20San%20Antonio%20427&query_place_id=ChIJS4AsHKPFYpYRunQ1W0RDcIg,4.5,51,2026-02-25,clínica médica Santiago
Santiago Medical Institute,clinicas,Santiago,"Juan XXIII 6130, 3er piso, Oficina 303, 7630000 Vitacura, Región Metropolitana, Chile",+56226566666,http://santiagomedical.cl/,https://www.google.com/maps/search/?api=1&query=Santiago%20Medical%20Institute&query_place_id=ChIJO7uJyyrJYpYRzkD-hzt523c,4,50,2026-02-25,clínica médica Santiago
Servicios Médicos Redmédica,clinicas,Santiago,"San Antonio 540, 8320085 Santiago, Región Metropolitana, Chile",+56947042995,http://www.redmedicaltda.cl/,https://www.google.com/maps/search/?api=1&query=Servicios%20M%C3%A9dicos%20Redm%C3%A9dica&query_place_id=ChIJKWGsHaPFYpYRvLdjRFPdGq4,3.8,47,2026-02-25,clínica médica Santiago
Centro Médico Bulnes,clinicas,Santiago,"Av. Vicuña Mackenna 4, piso 5, departamento 4, 7500824 Providencia, Región Metropolitana, Chile",+56226985221,http://www.centromedicobulnes.cl/,https://www.google.com/maps/search/?api=1&query=Centro%20M%C3%A9dico%20Bulnes&query_place_id=ChIJ41C8qVTEYpYRMlV_NrjXGx8,2.9,41,2026-02-25,clínica médica Santiago
Centro de Salud Familiar UC Juan Pablo II,clinicas,Santiago,"La Primavera 02870, 8831239 Santiago, La Pintana, Región Metropolitana, Chile",+56800914200,http://jp2.ancorauc.cl/,https://www.google.com/maps/search/?api=1&query=Centro%20de%20Salud%20Familiar%20UC%20Juan%20Pablo%20II&query_place_id=ChIJaRkXfd_ZYpYR74DzQ6kr3ss,3.6,40,2026-02-25,clínica médica Santiago
Centro Medico Torre Alameda | En el centro de Santiago,clinicas,Santiago,"San Antonio 19, D 601 P 06, 8320263 Santiago, Región Metropolitana, Chile",+56226330041,,https://www.google.com/maps/search/?api=1&query=Centro%20Medico%20Torre%20Alameda%20%7C%20En%20el%20centro%20de%20Santiago&query_place_id=ChIJOSxlTaDFYpYRIUaMH8tE5Kk,2.9,39,2026-02-25,clínica médica Santiago
Estación Médica Parque Forestal,clinicas,Santiago,"Paulino Alfonso 346, 8320127 Santiago, Región Metropolitana, Chile",+56226641469,http://www.saludstgo.cl/,https://www.google.com/maps/search/?api=1&query=Estaci%C3%B3n%20M%C3%A9dica%20Parque%20Forestal&query_place_id=ChIJ4Z4-sp7FYpYR4tTGiqh3Bd8,3.3,37,2026-02-25,clínica médica Santiago
Médicos a Domicilio Gye,clinicas,Santiago,"No Publica Dirección 0 Santiago, 8320000, Región Metropolitana, Chile",+56968488714,http://www.medicosadomiciliogye.cl/,https://www.google.com/maps/search/?api=1&query=M%C3%A9dicos%20a%20Domicilio%20Gye&query_place_id=ChIJk4-rs7HpYpYRj9jZ7lxHGf8,4.9,35,2026-02-25,clínica médica Santiago
